report_time,facility_name,wait_time,times_unavailable
2025-10-03 04:50:00.000000,Cochrane Community Health Centre,,0
2025-10-03 04:50:00.000000,Devon General Hospital,178,0
2025-10-03 04:50:00.000000,Foothills Medical Centre,352,0
2025-10-03 04:50:00.000000,Fort Sask Community Hospital,207,0
2025-10-03 04:50:00.000000,Grande Prairie Regional Hospital,106,0
2025-10-03 04:50:00.000000,Grey Nuns Community Hospital,289,0
2025-10-03 04:50:00.000000,Innisfail Health Centre,,1
2025-10-03 04:50:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-03 04:50:00.000000,Leduc Community Hospital,172,0
2025-10-03 04:50:00.000000,Medicine Hat Regional Hospital,53,0
2025-10-03 04:50:00.000000,Misericordia Community Hospital,179,0
2025-10-03 04:50:00.000000,Northeast Community Health Centre,339,0
2025-10-03 04:50:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-03 04:50:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-03 04:50:00.000000,Peter Lougheed Centre,174,0
2025-10-03 04:50:00.000000,Red Deer Regional Hospital,306,0
2025-10-03 04:50:00.000000,Rockyview General Hospital,138,0
2025-10-03 04:50:00.000000,Royal Alexandra Hospital,195,0
2025-10-03 04:50:00.000000,Sheldon M. Chumir Centre,208,0
2025-10-03 04:50:00.000000,South Calgary Health Centre,,0
2025-10-03 04:50:00.000000,South Health Campus,198,0
2025-10-03 04:50:00.000000,Stollery Children's Hospital,54,0
2025-10-03 04:50:00.000000,Strathcona Community Hospital,88,0
2025-10-03 04:50:00.000000,Sturgeon Community Hospital,214,0
2025-10-03 04:50:00.000000,University of Alberta Hospital,291,0
2025-10-03 04:50:00.000000,WestView Health Centre,262,0
2025-10-03 05:00:00.000000,Airdrie Community Health Centre,30,0
2025-10-03 05:00:00.000000,Alberta Children's Hospital,30,0
2025-10-03 05:00:00.000000,Chinook Regional Hospital,60,0
2025-10-03 05:00:00.000000,Cochrane Community Health Centre,,0
2025-10-03 05:00:00.000000,Devon General Hospital,148,0
2025-10-03 05:00:00.000000,Foothills Medical Centre,340,0
2025-10-03 05:00:00.000000,Fort Sask Community Hospital,166,0
2025-10-03 05:00:00.000000,Grande Prairie Regional Hospital,106,0
2025-10-03 05:00:00.000000,Grey Nuns Community Hospital,327,0
2025-10-03 05:00:00.000000,Innisfail Health Centre,,1
2025-10-03 05:00:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-03 05:00:00.000000,Leduc Community Hospital,147,0
2025-10-03 05:00:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-03 05:00:00.000000,Misericordia Community Hospital,173,0
2025-10-03 05:00:00.000000,Northeast Community Health Centre,322,0
2025-10-03 05:00:00.000000,Northern Lights Regional Health Centre,30,0
2025-10-03 05:00:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-03 05:00:00.000000,Peter Lougheed Centre,164,0
2025-10-03 05:00:00.000000,Red Deer Regional Hospital,302,0
2025-10-03 05:00:00.000000,Rockyview General Hospital,138,0
2025-10-03 05:00:00.000000,Royal Alexandra Hospital,205,0
2025-10-03 05:00:00.000000,Sheldon M. Chumir Centre,194,0
2025-10-03 05:00:00.000000,South Calgary Health Centre,,0
2025-10-03 05:00:00.000000,South Health Campus,184,0
2025-10-03 05:00:00.000000,Stollery Children's Hospital,30,0
2025-10-03 05:00:00.000000,Strathcona Community Hospital,66,0
2025-10-03 05:00:00.000000,Sturgeon Community Hospital,209,0
2025-10-03 05:00:00.000000,University of Alberta Hospital,291,0
2025-10-03 05:00:00.000000,WestView Health Centre,262,0
2025-10-03 05:10:00.000000,Airdrie Community Health Centre,30,0
2025-10-03 05:10:00.000000,Alberta Children's Hospital,30,0
2025-10-03 05:10:00.000000,Chinook Regional Hospital,60,0
2025-10-03 05:10:00.000000,Cochrane Community Health Centre,,0
2025-10-03 05:10:00.000000,Devon General Hospital,118,0
2025-10-03 05:10:00.000000,Foothills Medical Centre,352,0
2025-10-03 05:10:00.000000,Fort Sask Community Hospital,166,0
2025-10-03 05:10:00.000000,Grande Prairie Regional Hospital,106,0
2025-10-03 05:10:00.000000,Grey Nuns Community Hospital,327,0
2025-10-03 05:10:00.000000,Innisfail Health Centre,,1
2025-10-03 05:10:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-03 05:10:00.000000,Leduc Community Hospital,147,0
2025-10-03 05:10:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-03 05:10:00.000000,Misericordia Community Hospital,178,0
2025-10-03 05:10:00.000000,Northeast Community Health Centre,315,0
2025-10-03 05:10:00.000000,Northern Lights Regional Health Centre,45,0
2025-10-03 05:10:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-03 05:10:00.000000,Peter Lougheed Centre,175,0
2025-10-03 05:10:00.000000,Red Deer Regional Hospital,311,0
2025-10-03 05:10:00.000000,Rockyview General Hospital,126,0
2025-10-03 05:10:00.000000,Royal Alexandra Hospital,182,0
2025-10-03 05:10:00.000000,Sheldon M. Chumir Centre,190,0
2025-10-03 05:10:00.000000,South Calgary Health Centre,,0
2025-10-03 05:10:00.000000,South Health Campus,171,0
2025-10-03 05:10:00.000000,Stollery Children's Hospital,30,0
2025-10-03 05:10:00.000000,Strathcona Community Hospital,66,0
2025-10-03 05:10:00.000000,Sturgeon Community Hospital,204,0
2025-10-03 05:10:00.000000,University of Alberta Hospital,293,0
2025-10-03 05:10:00.000000,WestView Health Centre,262,0
2025-10-03 05:20:00.000000,Airdrie Community Health Centre,30,0
2025-10-03 05:20:00.000000,Alberta Children's Hospital,30,0
2025-10-03 05:20:00.000000,Chinook Regional Hospital,60,0
2025-10-03 05:20:00.000000,Cochrane Community Health Centre,,0
2025-10-03 05:20:00.000000,Devon General Hospital,118,0
2025-10-03 05:20:00.000000,Foothills Medical Centre,340,0
2025-10-03 05:20:00.000000,Fort Sask Community Hospital,124,0
2025-10-03 05:20:00.000000,Grande Prairie Regional Hospital,127,0
2025-10-03 05:20:00.000000,Grey Nuns Community Hospital,327,0
2025-10-03 05:20:00.000000,Innisfail Health Centre,,1
2025-10-03 05:20:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-03 05:20:00.000000,Leduc Community Hospital,147,0
2025-10-03 05:20:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-03 05:20:00.000000,Misericordia Community Hospital,173,0
2025-10-03 05:20:00.000000,Northeast Community Health Centre,310,0
2025-10-03 05:20:00.000000,Northern Lights Regional Health Centre,45,0
2025-10-03 05:20:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-03 05:20:00.000000,Peter Lougheed Centre,171,0
2025-10-03 05:20:00.000000,Red Deer Regional Hospital,277,0
2025-10-03 05:20:00.000000,Rockyview General Hospital,126,0
2025-10-03 05:20:00.000000,Royal Alexandra Hospital,182,0
2025-10-03 05:20:00.000000,Sheldon M. Chumir Centre,175,0
2025-10-03 05:20:00.000000,South Calgary Health Centre,,0
2025-10-03 05:20:00.000000,South Health Campus,158,0
2025-10-03 05:20:00.000000,Stollery Children's Hospital,40,0
2025-10-03 05:20:00.000000,Strathcona Community Hospital,66,0
2025-10-03 05:20:00.000000,Sturgeon Community Hospital,199,0
2025-10-03 05:20:00.000000,University of Alberta Hospital,272,0
2025-10-03 05:20:00.000000,WestView Health Centre,229,0
2025-10-03 05:30:00.000000,Airdrie Community Health Centre,30,0
2025-10-03 05:30:00.000000,Alberta Children's Hospital,30,0
2025-10-03 05:30:00.000000,Chinook Regional Hospital,75,0
2025-10-03 05:30:00.000000,Cochrane Community Health Centre,,0
2025-10-03 05:30:00.000000,Devon General Hospital,89,0
2025-10-03 05:30:00.000000,Foothills Medical Centre,340,0
2025-10-03 05:30:00.000000,Fort Sask Community Hospital,124,0
2025-10-03 05:30:00.000000,Grande Prairie Regional Hospital,127,0
2025-10-03 05:30:00.000000,Grey Nuns Community Hospital,302,0
2025-10-03 05:30:00.000000,Innisfail Health Centre,,1
2025-10-03 05:30:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-03 05:30:00.000000,Leduc Community Hospital,147,0
2025-10-03 05:30:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-03 05:30:00.000000,Misericordia Community Hospital,178,0
2025-10-03 05:30:00.000000,Northeast Community Health Centre,292,0
2025-10-03 05:30:00.000000,Northern Lights Regional Health Centre,45,0
2025-10-03 05:30:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-03 05:30:00.000000,Peter Lougheed Centre,148,0
2025-10-03 05:30:00.000000,Red Deer Regional Hospital,272,0
2025-10-03 05:30:00.000000,Rockyview General Hospital,126,0
2025-10-03 05:30:00.000000,Royal Alexandra Hospital,190,0
2025-10-03 05:30:00.000000,Sheldon M. Chumir Centre,171,0
2025-10-03 05:30:00.000000,South Calgary Health Centre,,0
2025-10-03 05:30:00.000000,South Health Campus,145,0
2025-10-03 05:30:00.000000,Stollery Children's Hospital,30,0
2025-10-03 05:30:00.000000,Strathcona Community Hospital,66,0
2025-10-03 05:30:00.000000,Sturgeon Community Hospital,184,0
2025-10-03 05:30:00.000000,University of Alberta Hospital,276,0
2025-10-03 05:30:00.000000,WestView Health Centre,262,0
2025-10-03 05:40:00.000000,Airdrie Community Health Centre,56,0
2025-10-03 05:40:00.000000,Alberta Children's Hospital,30,0
2025-10-03 05:40:00.000000,Chinook Regional Hospital,90,0
2025-10-03 05:40:00.000000,Cochrane Community Health Centre,,0
2025-10-03 05:40:00.000000,Devon General Hospital,89,0
2025-10-03 05:40:00.000000,Foothills Medical Centre,357,0
2025-10-03 05:40:00.000000,Fort Sask Community Hospital,124,0
2025-10-03 05:40:00.000000,Grande Prairie Regional Hospital,127,0
2025-10-03 05:40:00.000000,Grey Nuns Community Hospital,289,0
2025-10-03 05:40:00.000000,Innisfail Health Centre,,1
2025-10-03 05:40:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-03 05:40:00.000000,Leduc Community Hospital,147,0
2025-10-03 05:40:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-03 05:40:00.000000,Misericordia Community Hospital,173,0
2025-10-03 05:40:00.000000,Northeast Community Health Centre,276,0
2025-10-03 05:40:00.000000,Northern Lights Regional Health Centre,45,0
2025-10-03 05:40:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-03 05:40:00.000000,Peter Lougheed Centre,147,0
2025-10-03 05:40:00.000000,Red Deer Regional Hospital,268,0
2025-10-03 05:40:00.000000,Rockyview General Hospital,138,0
2025-10-03 05:40:00.000000,Royal Alexandra Hospital,179,0
2025-10-03 05:40:00.000000,Sheldon M. Chumir Centre,168,0
2025-10-03 05:40:00.000000,South Calgary Health Centre,,0
2025-10-03 05:40:00.000000,South Health Campus,158,0
2025-10-03 05:40:00.000000,Stollery Children's Hospital,30,0
2025-10-03 05:40:00.000000,Strathcona Community Hospital,66,0
2025-10-03 05:40:00.000000,Sturgeon Community Hospital,180,0
2025-10-03 05:40:00.000000,University of Alberta Hospital,292,0
2025-10-03 05:40:00.000000,WestView Health Centre,295,0
2025-10-03 05:50:00.000000,Airdrie Community Health Centre,65,0
2025-10-03 05:50:00.000000,Alberta Children's Hospital,30,0
2025-10-03 05:50:00.000000,Chinook Regional Hospital,90,0
2025-10-03 05:50:00.000000,Cochrane Community Health Centre,,0
2025-10-03 05:50:00.000000,Devon General Hospital,59,0
2025-10-03 05:50:00.000000,Foothills Medical Centre,345,0
2025-10-03 05:50:00.000000,Fort Sask Community Hospital,124,0
2025-10-03 05:50:00.000000,Grande Prairie Regional Hospital,127,0
2025-10-03 05:50:00.000000,Grey Nuns Community Hospital,302,0
2025-10-03 05:50:00.000000,Innisfail Health Centre,,1
2025-10-03 05:50:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-03 05:50:00.000000,Leduc Community Hospital,147,0
2025-10-03 05:50:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-03 05:50:00.000000,Misericordia Community Hospital,167,0
2025-10-03 05:50:00.000000,Northeast Community Health Centre,270,0
2025-10-03 05:50:00.000000,Northern Lights Regional Health Centre,60,0
2025-10-03 05:50:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-03 05:50:00.000000,Peter Lougheed Centre,129,0
2025-10-03 05:50:00.000000,Red Deer Regional Hospital,263,0
2025-10-03 05:50:00.000000,Rockyview General Hospital,138,0
2025-10-03 05:50:00.000000,Royal Alexandra Hospital,168,0
2025-10-03 05:50:00.000000,Sheldon M. Chumir Centre,154,0
2025-10-03 05:50:00.000000,South Calgary Health Centre,,0
2025-10-03 05:50:00.000000,South Health Campus,145,0
2025-10-03 05:50:00.000000,Stollery Children's Hospital,30,0
2025-10-03 05:50:00.000000,Strathcona Community Hospital,88,0
2025-10-03 05:50:00.000000,Sturgeon Community Hospital,175,0
2025-10-03 05:50:00.000000,University of Alberta Hospital,309,0
2025-10-03 05:50:00.000000,WestView Health Centre,295,0
2025-10-03 06:00:00.000000,Airdrie Community Health Centre,60,0
2025-10-03 06:00:00.000000,Alberta Children's Hospital,30,0
2025-10-03 06:00:00.000000,Chinook Regional Hospital,90,0
2025-10-03 06:00:00.000000,Cochrane Community Health Centre,,0
2025-10-03 06:00:00.000000,Devon General Hospital,59,0
2025-10-03 06:00:00.000000,Foothills Medical Centre,341,0
2025-10-03 06:00:00.000000,Fort Sask Community Hospital,124,0
2025-10-03 06:00:00.000000,Grande Prairie Regional Hospital,127,0
2025-10-03 06:00:00.000000,Grey Nuns Community Hospital,302,0
2025-10-03 06:00:00.000000,Innisfail Health Centre,,1
2025-10-03 06:00:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-03 06:00:00.000000,Leduc Community Hospital,147,0
2025-10-03 06:00:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-03 06:00:00.000000,Misericordia Community Hospital,177,0
2025-10-03 06:00:00.000000,Northeast Community Health Centre,264,0
2025-10-03 06:00:00.000000,Northern Lights Regional Health Centre,75,0
2025-10-03 06:00:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-03 06:00:00.000000,Peter Lougheed Centre,127,0
2025-10-03 06:00:00.000000,Red Deer Regional Hospital,273,0
2025-10-03 06:00:00.000000,Rockyview General Hospital,138,0
2025-10-03 06:00:00.000000,Royal Alexandra Hospital,171,0
2025-10-03 06:00:00.000000,Sheldon M. Chumir Centre,156,0
2025-10-03 06:00:00.000000,South Calgary Health Centre,,0
2025-10-03 06:00:00.000000,South Health Campus,158,0
2025-10-03 06:00:00.000000,Stollery Children's Hospital,30,0
2025-10-03 06:00:00.000000,Strathcona Community Hospital,111,0
2025-10-03 06:00:00.000000,Sturgeon Community Hospital,172,0
2025-10-03 06:00:00.000000,University of Alberta Hospital,301,0
2025-10-03 06:00:00.000000,WestView Health Centre,262,0
2025-10-03 06:10:00.000000,Airdrie Community Health Centre,30,0
2025-10-03 06:10:00.000000,Alberta Children's Hospital,30,0
2025-10-03 06:10:00.000000,Chinook Regional Hospital,60,0
2025-10-03 06:10:00.000000,Cochrane Community Health Centre,,0
2025-10-03 06:10:00.000000,Devon General Hospital,59,0
2025-10-03 06:10:00.000000,Foothills Medical Centre,329,0
2025-10-03 06:10:00.000000,Fort Sask Community Hospital,124,0
2025-10-03 06:10:00.000000,Grande Prairie Regional Hospital,149,0
2025-10-03 06:10:00.000000,Grey Nuns Community Hospital,327,0
2025-10-03 06:10:00.000000,Innisfail Health Centre,,1
2025-10-03 06:10:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-03 06:10:00.000000,Leduc Community Hospital,147,0
2025-10-03 06:10:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-03 06:10:00.000000,Misericordia Community Hospital,177,0
2025-10-03 06:10:00.000000,Northeast Community Health Centre,250,0
2025-10-03 06:10:00.000000,Northern Lights Regional Health Centre,45,0
2025-10-03 06:10:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-03 06:10:00.000000,Peter Lougheed Centre,117,0
2025-10-03 06:10:00.000000,Red Deer Regional Hospital,267,0
2025-10-03 06:10:00.000000,Rockyview General Hospital,149,0
2025-10-03 06:10:00.000000,Royal Alexandra Hospital,165,0
2025-10-03 06:10:00.000000,Sheldon M. Chumir Centre,151,0
2025-10-03 06:10:00.000000,South Calgary Health Centre,,0
2025-10-03 06:10:00.000000,South Health Campus,156,0
2025-10-03 06:10:00.000000,Stollery Children's Hospital,30,0
2025-10-03 06:10:00.000000,Strathcona Community Hospital,88,0
2025-10-03 06:10:00.000000,Sturgeon Community Hospital,172,0
2025-10-03 06:10:00.000000,University of Alberta Hospital,320,0
2025-10-03 06:10:00.000000,WestView Health Centre,262,0
2025-10-03 06:20:00.000000,Airdrie Community Health Centre,30,0
2025-10-03 06:20:00.000000,Alberta Children's Hospital,30,0
2025-10-03 06:20:00.000000,Chinook Regional Hospital,45,0
2025-10-03 06:20:00.000000,Cochrane Community Health Centre,,0
2025-10-03 06:20:00.000000,Devon General Hospital,59,0
2025-10-03 06:20:00.000000,Foothills Medical Centre,306,0
2025-10-03 06:20:00.000000,Fort Sask Community Hospital,166,0
2025-10-03 06:20:00.000000,Grande Prairie Regional Hospital,149,0
2025-10-03 06:20:00.000000,Grey Nuns Community Hospital,327,0
2025-10-03 06:20:00.000000,Innisfail Health Centre,,1
2025-10-03 06:20:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-03 06:20:00.000000,Leduc Community Hospital,147,0
2025-10-03 06:20:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-03 06:20:00.000000,Misericordia Community Hospital,177,0
2025-10-03 06:20:00.000000,Northeast Community Health Centre,261,0
2025-10-03 06:20:00.000000,Northern Lights Regional Health Centre,45,0
2025-10-03 06:20:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-03 06:20:00.000000,Peter Lougheed Centre,121,0
2025-10-03 06:20:00.000000,Red Deer Regional Hospital,262,0
2025-10-03 06:20:00.000000,Rockyview General Hospital,146,0
2025-10-03 06:20:00.000000,Royal Alexandra Hospital,146,0
2025-10-03 06:20:00.000000,Sheldon M. Chumir Centre,145,0
2025-10-03 06:20:00.000000,South Calgary Health Centre,,0
2025-10-03 06:20:00.000000,South Health Campus,132,0
2025-10-03 06:20:00.000000,Stollery Children's Hospital,30,0
2025-10-03 06:20:00.000000,Strathcona Community Hospital,111,0
2025-10-03 06:20:00.000000,Sturgeon Community Hospital,172,0
2025-10-03 06:20:00.000000,University of Alberta Hospital,291,0
2025-10-03 06:20:00.000000,WestView Health Centre,262,0
2025-10-03 06:30:00.000000,Airdrie Community Health Centre,30,0
2025-10-03 06:30:00.000000,Alberta Children's Hospital,30,0
2025-10-03 06:30:00.000000,Chinook Regional Hospital,30,0
2025-10-03 06:30:00.000000,Cochrane Community Health Centre,,0
2025-10-03 06:30:00.000000,Devon General Hospital,59,0
2025-10-03 06:30:00.000000,Foothills Medical Centre,294,0
2025-10-03 06:30:00.000000,Fort Sask Community Hospital,207,0
2025-10-03 06:30:00.000000,Grande Prairie Regional Hospital,149,0
2025-10-03 06:30:00.000000,Grey Nuns Community Hospital,327,0
2025-10-03 06:30:00.000000,Innisfail Health Centre,,1
2025-10-03 06:30:00.000000,Lacombe Hospital and Care Centre,,1
2025-10-03 06:30:00.000000,Leduc Community Hospital,147,0
2025-10-03 06:30:00.000000,Medicine Hat Regional Hospital,30,0
2025-10-03 06:30:00.000000,Misericordia Community Hospital,177,0
2025-10-03 06:30:00.000000,Northeast Community Health Centre,261,0
2025-10-03 06:30:00.000000,Northern Lights Regional Health Centre,45,0
2025-10-03 06:30:00.000000,Okotoks Health and Wellness Centre,,0
2025-10-03 06:30:00.000000,Peter Lougheed Centre,124,0
2025-10-03 06:30:00.000000,Red Deer Regional Hospital,216,0
2025-10-03 06:30:00.000000,Rockyview General Hospital,144,0
